"SEUCI","COUNTRY","ORDER_AMOUNT","UNIT_AMOUNT"
NRLGPHDWW4FQEJ38,US,12,91
NRNPTA2FD1M080SZ,US,21,36
NRZ36K5WG7FURCU6,US,78,59
NS57ADWZPXMY5DO1,US,40,129
NS5ACQDC3S92VZNX,US,45,124
NS76ZTYD9EFN0OEA,US,6,52
NSAFW9I6IQ6SQLRA,US,64,267
NSDW9Z9WI99SHWTA,US,18,56
NSGM79950BYGSYSZ,US,26,36
NSKPIIT1CV72U5ZR,US,48,178
NSOL5VU77K1PKDFY,US,35,43
NSOPOBMVVT1R0U0L,US,7,52
NSPOT2W4HP5QQ31Y,US,26,47
NSRQAVB4XSYMEQOD,US,15,59
NSTY6BOQE9M5J89G,US,9,50
NSV3XCX6LH4R4KXZ,US,24,37
NT1M3HAN6T94CD8T,US,73,197
NT460J6YPFPRYFTH,US,45,54
NTHQ5LZBN8AT3HFO,US,26,108
NTP6NNB8MPHZMAE8,US,22,49
NTRFICR7HAW023EN,US,6,79
NTYF2FEFVPQ1IXIE,US,2,67
NUB8K77Q0A7EIU4I,US,30,1
NUDR9KYVU03ZMO7Q,US,6,63
NUECZ33LDMFCXGYW,US,28,98
NUI6MFKB2UHP2TJ2,US,21,38
NUK8WX0B8VOT2JYX,US,22,22
NUKXOZW90YAAIXTG,US,17,88
NV677DUGDPD0VRN4,US,17,102
NVB7DVODDDXR9NM5,US,25,55
NVDO7M55K1ER3ORP,US,60,151
NVG8EZMQS9ODU3M9,US,32,74
NVSW02W8067SJ57G,US,19,62
NW6YVFZ29RTBPKB2,US,22,39
NWB8W0199VJVDFA0,US,38,120
NWD71PUH5HLIA5JV,US,42,135
NXIJW2JBNWZHWVS3,US,2,56
NXPJWNIORZ0RK3NY,US,34,57
NXT3CXRCL80HOYRC,US,27,56
NXY3Y7L2BANWI18X,US,32,160
NY0YICS4JLOA5VEX,US,21,87
NYEMVAWCM4182SQ0,US,82,64
NYKTIFFJS82P9XNG,US,9,53
NYMP7N29NNRZ5H0X,US,12,53
NYNKS59PCOXUDH9W,US,18,76
NYP7YWH64OL3EC00,US,26,43
NYTTBNFD57X3HKMU,US,16,59
NZ03368UO9PCEYZU,US,30,126
NZ1117FFC5XW0ML6,US,24,25
NZ32JER9JZJXUINM,US,70,246
NZ87AGPGR96G6I9D,US,22,25
NZD5JHB0DLK0RGQN,US,12,70
NZG2A81L340R4STN,US,16,51
NZJD94XPJXJ7WK9D,US,30,41
NZJGNNJEF8NPRK8L,US,15,62
NZSNW6FKL0WKZPQ7,US,9,50
O0M4LV2PZA2QBBJG,US,47,13
O0P90911ACZZ83MW,US,25,19
O0QOI31B4ZBJ2LZY,US,42,2
O0W0RRPMLDEMS79E,US,29,42
O0Y1QEYKUYQOWVIB,US,32,104
O14DCF8N4LPTXKXQ,US,21,37
O1C9NIF53ZH0SNT5,US,7,82
O1TXUN7OB8A1RRV5,US,7,68
O1V6PJCKCTJFSWPZ,US,31,47
O24BOUD0ZB3L8ZYC,US,31,95
O24D42I8D08N9MZY,US,3,52
O2CRSQXB396216LW,US,27,82
O2E240Q5RVZUR1MV,US,8,51
O2L8OT512D8EPSSE,US,14,55
O2N44HDKO4802L1H,US,22,21
O2UT9OAK01J1QMHW,US,31,95
O2YFDUN0VPNB5DV9,US,21,39
O334MQ9QLHE76SAE,US,24,29
O354FF6XXVZC89CK,US,11,62
O3A8X8MAICE171SG,US,30,37
O3HVTRW38VQVVZ2Z,US,19,172
O3R8636F8NE4GABU,US,28,69
O3TRGACFBEGZSDAJ,US,64,223
O3VBHQ96FH2EBC41,US,19,53
O409I5TRQ15AW0GM,US,25,40
O42SE36BSQBOEGEK,US,26,60
O4J3BYO8KK3RDHNS,US,44,4
O4OUX9O4JHM9WE1V,US,26,60
O4RRBGG2IJQKTUOX,US,24,33
O5745RVWPP19PGEQ,US,24,37
O5CRRR0TUIR8XI1Q,US,46,13
O5F9N4LN4OH7S69E,US,25,44
O5JRF6HZ00DDUO6W,US,15,61
O5NDEK8YPE6SE4QP,US,32,125
O5NT9J9TBUI7IE6U,US,43,44
O5TMGVIB7XWYUWE4,US,46,113
O5TQTJ5OHHUQNZTL,US,20,104
O5UMWCOX3HAE62T3,US,46,112
O5VAVMDVYAF78EVY,US,27,62
O5X843H5QF4D0IB8,US,46,88
O609HYLVAW1PTHT4,US,11,57
O6500BOW0J8B8F33,US,76,176
O6G8UM9VJX6HOSQ9,US,34,80
O6GKEFE5OYYGWOVX,US,30,6
O6OALBSO5L31Z6RT,US,22,66
O6YQXCPSDU01WQQS,US,11,89
O72QZPLUS65I045A,US,26,69
O73UT7VUUB5VTJ0B,US,27,73
O74AX9GYLRPMUJB2,US,5,52
O7GYKNO5KNJ81MUE,US,20,76
O7NG55HJLKJOPXLW,US,56,167
O82D4EQAJDINAS52,US,19,52
O83AZ3OQOFQKVH6B,US,24,48
O8A1FWN5S53DSA3E,US,24,133
O8HNGK09OH9GOBWG,US,81,180
O8K5EBSZC1GMUQA8,US,18,67
O8O1WZNJULD7YIML,US,19,62
O8OH9CY5Z0KPPULT,US,6,55
O8YWIW7U0QK0HEBX,US,21,56
O94E05UAV5BMEEN0,US,15,51
O9772X0TEOG7UZB2,US,22,33
O97QUDSEJRYW3TWS,US,36,69
O9DOCMD1P111EZZS,US,29,69
O9K074YPFR10VCLK,US,23,34
O9TFAOOHPO5KVEDG,US,26,29
O9VFFY6Y8PO74J6J,US,22,26
O9WJEEHBF3KXQQ2V,US,23,69
O9X1LK7BAAFMH8V5,US,35,33
OA1K2AP0HSIFD2KS,US,35,91
OAFEB7JQ68TFOUXS,US,14,50
OB4UKMKQ8BBN9BO3,US,11,51
OBE062N31YAX7VLW,US,18,73
OBLSOUE7E7KPJZY8,US,20,66
OBRRH9BQQ5J6RRV6,US,40,60
OBUBKZUGB77NI2P5,US,22,32
OBW4SHQ8BVACANWD,US,36,69
OBWIWPF85WLFD5LE,US,5,50
OCN9T4BYEJRB9UH3,US,21,45
OCT17XRV76K1NIGA,US,22,48
OCUOE5YQKDU6VTZ2,US,53,67
OCX26UEOM7M1BE2O,US,22,31
OCXTYMTCMCXIII3P,US,20,60
OD03F86REU23EMLO,US,32,60
OD7OVGTM306K7R3A,US,39,64
ODBU421RTBA0W5WB,US,17,310
ODCHLYOBUEPPHGK9,US,10,72
ODHQJI77A5WOFNSD,US,20,56
ODKE942B8912O2YX,US,19,61
ODLF5LL6CR0NAMNC,US,34,159
ODTMHZ2GF3ZKTYBQ,US,18,62
ODU4VN3TE593FHO1,US,19,70
ODZJ42CSHXA56E8U,US,52,197
OEA1O3LJXVP2BM3F,US,41,110
OECVL0N4ZKY1CI8H,US,2,57
OEGBZKOIW2GOP59H,US,65,25
OEHF9HLWOAJ2JMOG,US,24,44
OEI3AIDIWWXKJM5H,US,76,158
OEVL6C4NPB9GHAZG,US,30,96
OFFQ3I0PB20WO89Y,US,25,129
OFIFSECA58SDB0TX,US,26,44
OFSJ3EPKHI13LWDF,US,17,58
OG0MGYIEUXEJ7OXP,US,19,52
OG6BJRV5WVTUW0FH,US,26,34
OG8B9GU46AQGZ3A6,US,40,75
OG8MW95RHP8VYHN1,US,33,59
OGBC23WXRJS5129L,US,15,66
OGHFGDW7J17TXKQ5,US,35,130
OGMFRXD4XS2KZJTK,US,12,114
OGS22HWBUL9VX4SB,US,11,54
OGSBXGY1VX6FP0CT,US,44,138
OGVHOIYFRS1ZVYEJ,US,29,196
OGXV4LU109B2FBSP,US,32,63
OHHCQI1FI8R54H3S,US,23,53
OHNPAGJOIF1IPA5I,US,21,49
OHQWGGMZ4NB2L4GN,US,29,77
OIIOKX50SCOGK0T9,US,79,6
OJ8A365FID3KT16T,US,53,156
OJJI0HQ1O2LV6H84,US,50,138
OK5O0NL8GK32YLGP,US,25,28
OK98G22OT2DWHYLS,US,67,129
OKFDDQ4K59OUOMQ6,US,24,29
OKFZ2VKKAT5W6DFY,US,53,98
OKI6IGHM0SILXJDJ,US,22,26
OKQ4YJAF9MA8QMUV,US,17,68
OKSPKT2CMFIFNAKY,US,15,112
OKW13W3Q7FCGCYIA,US,13,74
OL0BG7EWCPWWME97,US,186,477
OLBJPRDK26Z4EV9M,US,9,58
OLGWGJMIJUQRT98G,US,22,36
OLN62P0ZF3URRN7A,US,16,55
OLNZM5N4VN0M40IL,US,22,50
OLSASVQS4H9T7RS9,US,21,29
OLY22NYOO7G6WTUG,US,24,69
OLYHT7Y89D2GZ3S5,US,14,166
OLYS5GSQWH1VCYOB,US,6,89
OMAR5QUQCCXAR8YS,US,53,225
OMCIJGPBHTJIUCAX,US,105,18
OMQSSDXANESLE25V,US,70,154
OMT5A0Z0DTP3YLRL,US,23,51
ON9IJ7J970G8N4RA,US,7,65
ONYLJBOTERXWPIOG,US,68,126
OOCGTH5O12MD3NJ8,US,16,55
OOL637NHOGGP8F4E,US,2,64
OONU4GW7AMQRISMZ,US,21,30
OP1IMHUGSHEID2XN,US,23,91
OP7PRSCMI0J2A4AA,US,2,84
OPA4GVSU8DO09TLQ,US,11,54
OPACA8HULUAD7ZEY,US,14,53
OPMNXRBNLQWEB3JD,US,17,73
OPMTLUKI63RKWVE5,US,23,73
OPZQ2CJQJ36L5MSL,US,57,84
OQ7K7ENOADNBGIEQ,US,24,25
OQCM0WZRKM71K65L,US,99,89
OQJDIY3AY7TFAJXZ,US,64,221
OQLHB1WRFCTJ24TL,US,17,58
OQMMCHAPU0YILA3U,US,7,55
OR1T3RQTGEKNU7KQ,US,25,93
OR8LVPYRAU8AT8OE,US,49,7
ORALAG52AX8147DH,US,32,5
ORHRS5E9MAREDZET,US,16,55
ORKZD6EEEKR9R3PT,US,39,92
ORLYXLRZDI0K7I6P,US,5,51
ORQFT0RIHRAWSR9A,US,13,60
ORRE6BC8O8XQ3TSG,US,21,29
ORSNVNWGC38EWE56,US,16,75
ORXK9UOW0Z1KQAE7,US,38,20
OSPK0WQTI0XFGTNM,US,6,88
OSTEQJUCQTHJ7J83,US,23,44
OSW5YPVGU66YCIZA,US,51,77
OT2E9GKBB172WW7B,US,8,55
OT2TNS9KWYSOCLG0,US,34,113
OT449XYADRXD7S8U,US,16,91
OT5YFSVSW5JVXE72,US,15,57
OT9VKBJLNXCVQ7A7,US,24,430
OTBI1K7R044NPQBW,US,5,58
OTIC6VH22ZM2ZM8Q,US,22,30
OTLBB2UJMJ6PT4YO,US,25,34
OTMRGR688EP3LINE,US,52,108
OTO0FUCHTY5LO4RI,US,12,79
OTYS3O6HIN6SFXB6,US,26,87
OU055PSQXWECWZCI,US,8,90
OU0A63I1IM1TVZRA,US,20,66
OU0TDDEJF75I8SZH,US,74,42
OU2GCZHLVGLDVHKO,US,18,55
OU81V7BLJ6FBTSJJ,US,7,55
OUE7UYY9HUSCYRML,US,21,51
OUEYSP1PAX4FZ4D4,US,26,37
OUF3WHPUE8BCVLT5,US,31,44
OUFGQZ8SUIJJNO3W,US,21,41
OUJHZCOSE1PS2APZ,US,33,113
OUJLBZR24FAQPVQQ,US,32,56
OUM585MX8VCLUALE,US,82,170
OV54YBSOYC0E702B,US,14,90
OVDI4O1G8NF6AN0W,US,19,55
OVV5INW8NTJCZ5M5,US,26,63
OW3MDX9TC1MQNUAJ,US,7,96
OWBHU09GH50X5HES,US,27,71
OWGQGFKL9XVPCSR4,US,258,96
OWK1FS42FW0FMLN7,US,27,66
OWVVPUU4KO7LRJ1F,US,21,58
OWXRQPZ2MZ9O6TV4,US,24,95
OX1XOZ9FBMVNRFJF,US,13,53
OX2A7PSBZMJTPLXN,US,26,64
OX9DGUHBK1PJJUN6,US,11,54
OXD6VNO0YK1FADAJ,US,29,49
OXY42VVS8Y7VECAS,US,47,121
OY5R22AECDA01SOA,US,22,87
OY7BI04TLFEBOCHR,US,61,226
OYBQXCY51E1MVZ5F,US,12,115
OYCOHA480K9DS7ER,US,17,76
OYPQVGKPESYJKCYI,US,8,50
OYWC3T53IW3RRB3V,US,15,52
OYXCS3QUFHSHLGFU,US,34,70
OZ2530LBT4E7MJFP,US,27,27
OZ4XBEU68P5S3X3V,US,32,71
OZ7GIIDNL9YSHN2S,US,18,65
OZDZQ0COP3YRDUTV,US,26,34
OZL3WN9DGCT0UNYJ,US,16,65
OZUCBV8RX2X8F8YA,US,81,26
OZXAZK9E314V4X3C,US,65,123
P07NK2SEMB4C3XRU,US,27,75
P0ORCGSBSHGIHDA2,US,12,65
P0SDGV1RLWT6X5NH,US,22,35
P11CHGM7R4ESH8JN,US,43,61
P12L743BI5HGGN62,US,22,37
P1376AXO8GQ52O59,US,47,133
P145FSWRBED3FFL2,US,38,73
P15WU1UZHPG8LJEQ,US,81,172
P19GD0II0WLRNE3Z,US,34,59
P19I1G5S3ZPZCX4N,US,57,198
P1PP95RSXYSAGSNS,US,94,262
P24ASTOWSX9WQAP2,US,93,295
P2CJWH62TE5394WQ,US,17,50
P2EGUGC103Z2IC3H,US,81,304
P2OTB42D4T8MDDQ3,US,28,59
P2P5V0J4ZGME32JW,US,27,77
P2THIO5G0Q3XBBH2,US,22,27
P2WDANNHOZGGORWT,US,78,71
P303S6LR7FR0ZVAE,US,54,13
P33K8VSAY5PPL1W8,US,15,55
P389L31H0GVKXKX7,US,96,165
P403EG52L0HS6MKI,US,13,55
P41IQF0N5MC06TKO,US,12,50
P47SXZXFQLQDDY4W,US,21,54
P4C6GKLJHZZAIHCB,US,13,54
P4DBP7ODQXX819FG,US,9,52
P4VAL36B3QXJBPDS,US,87,136
P4WXF2IMR4IL489N,US,23,43
P4XRD2XDEH7XTI19,US,13,53
P570ZF96MF4LK50A,US,42,156
P58MMFGFFZ0NXXAB,US,36,93
P5BTKR7OXU7POJGY,US,44,213
P5XR9RR6SZ0KGD4G,US,21,26
P5XS2PT9LY6P4QWH,US,53,140
P600R28V02HZD191,US,28,24
P6FRS8WB9WPQNG43,US,15,74
P6GGMWSK2JXZ2R1X,US,13,102
P6HZ0ZCCD0HN33VQ,US,24,7
P6I8DH9KLNY2P42X,US,19,87
P6JTF7RI1QFTTARR,US,11,56
P6VPRSEZYVT1XGMV,US,40,121
P6Y2VQ91822692P1,US,57,128
P76EERDYJ97YHV5W,US,24,49
P76MOC1UBG973C6D,US,35,4
P7HW45CPQ565D0S3,US,26,66
P7P3GEW2AR93A8VS,US,6,55
P80V9XPPWOE3ZSE0,US,36,92
P86ZQH5X0REXBFMU,US,21,42
P89DGQKM1IQJKT7Y,US,21,28
P8CM2KGCS79S6DNE,US,10,118
P8HYV06HARKPD26V,US,10,93
P8QIJP1OLAICJEBX,US,28,74
P8T5ZPZJAUO3DXOK,US,21,39
P91LKUXDOQ8RV763,US,23,38
P9B27RD8S3SVQWPO,US,19,109
P9DN7GQWI8K8PA4N,US,16,123
P9HM9AGHLHFR2A9P,US,12,56
P9N1PEVDTUL7HRWO,US,151,313
PA77CE26GI3O8UB0,US,9,57
PAKBI91QMLBX4B0P,US,30,90
PAKC20N8ALF3NZ7O,US,49,76
PAKSU3451KO6HOEF,US,17,75
PANA2NP8JITEQ4WX,US,35,49
PANG00P6U2UIEIPX,US,6,71
PAO9C9FJ78K1K2DS,US,23,101
PB061GF885O2MSK2,US,44,77
PB0RK4NJH113H5YQ,US,22,73
PB0T71J2ABZJH5VX,US,24,59
PB408VAIDEJ8NCMA,US,13,77
PBD6VU31N31338KJ,US,14,68
PBGE81BJ1QTEFIXX,US,11,62
PBH9WNCVFI0Y927D,US,12,63
PBLTYH0NKIPA0168,US,10,52
PBPYC6M7OXKWIX5O,US,34,61
PBSNMZIHXBMIFO7M,US,19,75
PBY98K0151ZCTRP4,US,25,32
PC28O65PBLVC3XX1,US,43,11
PC60UTN8W11SPL58,US,33,68
PCD4IBT6CWD79Z4K,US,26,68
PCTR03G8GZYZBE4M,US,10,53
PCV2565LBGGDJTR2,US,43,94
PCX36JV20X6BYP9Y,US,6,110
PCXARO0SGEDE9ILO,US,37,103
PD0QSTMWDNX2E6FI,US,68,94
PD1ZWYP015QW0SKS,US,60,166
PD79PZ76ZQPZDHV4,US,30,59
PD8VYLMSU2EKCMGI,US,21,30
PDES8JLV9UOKLVF5,US,31,58
PDTQU29EK67W8KB0,US,23,30
PDXMH0R59QYOME3K,US,42,116
PDYWAZGB2GBHJS50,US,10,51
PE0TTMAN4EFJ9U5S,US,38,203
PE7745WRRL2D1YNY,US,40,83
PEGBZ3ZAKQ1EAYMV,US,32,60
PELRDSK0YT8Y9J23,US,22,35
PENXR6U96CCVA28V,US,76,201
PEWEP9J614IA2T40,US,33,68
PFJEK7Y4C0MSQ492,US,23,53
PFO4BISFPLW4DHPF,US,26,55
PFPT8M2IW1VVHDQA,US,36,133
PG1V2ZWUDCEVKLGB,US,26,35
PG2HDGM5CU8BQU48,US,62,6
PH14503VK40JOLQ1,US,114,398
PH8KTCQUVBR0B42W,US,23,40
PHGS01I3NPO2SABK,US,21,41
PHL1AW2Q2KQSCRR8,US,29,61
PI0WQ8769B1B0U83,US,45,89
PI11FF44I8I2C1WA,US,22,50
PI4GRGL314NMBY7N,US,25,46
PI8LB6EMCNEOFDOJ,US,22,83
PIAUS2HFZ0AXC5I9,US,22,58
PIEWLG6U0DU1EETD,US,36,98
PIFSNRSC7ORD1G9D,US,63,69
PIWFPU4T9QSVIHTK,US,44,133
PIXYA7RKOU4N2YXT,US,16,81
PJ4JOFQZYLB63TKH,US,23,34
PJ4XT02GDMEHGURA,US,40,42
PJEHEM9J6IDDVCLV,US,26,185
PJF2NZ16QWUK85XJ,US,31,39
PJFVZTDSMGCZNH8R,US,20,109
PJO1JN82NQCZSU5Y,US,23,44
PJOC4PBE8NZHEDPN,US,97,217
PJP9ISS41K2EH7BO,US,21,3
PJQE60DWFBP5A2MW,US,45,67
PJRLLH3K2C4L2O26,US,21,61
PK5OIC2P226G67E2,US,46,47
PKEXXO4QKMMSPP36,US,61,85
PKJIVIKW93040SLP,US,14,85
PL6HJ2MO6YBVKUKW,US,14,82
PLCYZOO9FK9KV1QR,US,35,39
PLE8KTCX8SKOTXK9,US,20,69
PLHQUXPNZ82ZA3L4,US,105,80
PLNSR710FZQG6LF6,US,11,172
PLU7DPFJJO9EYORL,US,30,78
PM5WNZFZE8YTYAJ3,US,33,82
PM6UHI440UMY5XFC,US,30,103
PM86VGXQKHO38MGZ,US,52,265
PMD8QTZK8OSBTFXH,US,28,46
PN7ZXOZW93B6QBR4,US,32,82
PNHMG11F4NVNDGNU,US,98,51
PNJQ6A4GMV4ANGVM,US,37,64
PNSB3SN597WEN65D,US,17,110
PO1JGNA7E97LNV68,US,31,92
PO5JNSZ80Y3NI8AH,US,18,64
PO6UROP8B90MVYZ2,US,10,60
PO85WNOERZ5HTTJ8,US,24,67
POHH09TU1A26XZXI,US,8,50
POHXFZBU2IVEWC2Q,US,26,87
POOA27JNE0CRUEDD,US,9,60
POOD3GUSNH80AH0Z,US,25,83
POVUOKK8HM4ERVUX,US,11,81
PP42VY1AM8GKDFY6,US,13,58
PP74YHC71IZTJEX4,US,22,25
PP9NOQSYK9UA0DH8,US,50,155
PPA8MEQD9538CEL9,US,24,22
PPIAYUFZT9VVKAIC,US,9,54
PPJGU86PTBQYGB1M,US,22,56
PPQDFG14GYJQWGDW,US,25,47
PPTFVZ6YWCQQM8FS,US,23,37
PPVXWNXCVER3H33P,US,8,80
PQ4BNANCJ792H40S,US,25,20
PQDYD2WXT81UENI2,US,25,61
PQJ8GWURU3XRET33,US,50,139
PQLI2L8VHSDTOUZF,US,24,86
PQO3O7WNNEEOR40E,US,34,52
PQR82W059DGPQV0A,US,70,233
PQZ7J9HXOGB2AORP,US,17,54
PR7V4C2CW2S5O9K2,US,9,54
PRBPQNBTLM0CSSBZ,US,39,61
PRHEMJ4TLFFDCB6F,US,37,58
PRKXD06YPBM03P95,US,21,59
PRN4W7LEQTZ7OI1N,US,21,21
PROVTDL5M6XWKH3R,US,25,47
PRYYB8KHAUVMGQPI,US,15,67
PS23Y82IF7PD0HMO,US,32,113
PS7RNY9PZ1VK2VLI,US,8,50
PS86355TG7DM6EJ6,US,40,68
PSPT3NX6VL64JHIT,US,29,77
PSZGGJEXHSKK5H5M,US,27,77
PT3QY0I541M8V8H6,US,6,57
PT4VD9XFRX8LC0TC,US,37,99
PT5Q36E68T893V6A,US,12,102
PTHVOY4X4U48PCHF,US,33,63
PTMAYCSGQYKGJXTL,US,16,58
PTPK9GIXXTMUD25H,US,39,68
PTS30KH3Z6F9GGXI,US,25,42
PTZSI3T5UHPN0UQD,US,15,58
PU0PTDNLBXZNAQ9N,US,53,129
PUG7GLB3BUHLQ7PH,US,24,35
PUIDCQMYJ06QLKDH,US,21,47
PUTU29UD1GX0CR37,US,29,72
PUWTW839F8AR09XE,US,28,35
PUY64276CV1MAOCN,US,60,261
PUYHUX3RF6STECI7,US,37,63
PV8HENHHMVJEZ2YN,US,4,54
PV9H4K8JVVDZMAO8,US,19,60
PVDF6LWQF4MZM0KE,US,20,95
PVE9HLEQB7NOXFFI,US,23,57
PVZNUT20U3E2589L,US,101,149
PW1LHI9BNKE95Y9P,US,6,79
PW7HEW21QN7SFKLO,US,5,59
PWCVDN6XMXHIH958,US,53,67
PWOOHKYXMALFOR59,US,17,155
PWWB5N4RHCQ5R6UV,US,25,7
PWXNN80J1W4BQU73,US,26,40
PWZANJWK7G4KFD9F,US,88,117
PX0CDA9I0W7Q02O3,US,42,71
PX94EVD4P141E8WK,US,24,46
PXAC9LTA5A0LB7NO,US,18,146
PXE2IYR22YWQK9L6,US,21,41
PXHUQW47RBD2G064,US,16,79
PXI6LRBX50LPM5JM,US,66,209
PXMNY8P517YL8T3R,US,42,57
PXQ4MKXWMF4C2Z8Z,US,15,94
PY2DKHXEV3AJUDZO,US,35,91
PY3O3UOOPBD50P0Z,US,24,64
PYEL6W4HECEK5KJR,US,38,214
PYFWEUJPS912JKAU,US,23,22
PYHKXCOWH8HPH085,US,26,72
PYQ8M2UQVHDUNXFY,US,49,156
PYU1BGFYG7SQRNHY,US,17,106
PYXR4CUDBK04EDQ0,US,24,47
PZ4IGBCTI68YTP0F,US,94,229
PZ7PPHIY8JMWOZRC,US,12,102
PZLRXTIJRRTZ6601,US,12,58
PZMG4AM1GFXAW9HF,US,28,6
PZWHJZ4N97NEPFJQ,US,23,58
Q05UHNYFT0T8JZIO,US,5,75
Q066PPL2UPPK4648,US,15,69
Q08S341U7BUQTB0T,US,16,67
Q0E72VXP3XJH4KD5,US,14,50
Q0FHRS4YCDGVQN9A,US,13,62
Q0GFNVTMSA97R2LB,US,21,23
Q0J325CFCH2GDXWC,US,10,63
Q0YPBVS80HM7RP5C,US,36,86
Q14PH3J9IX02YVAM,US,38,148
Q1828GVF9U4INXG9,US,17,77
Q1CMA4N688KN31X5,US,19,51
Q1IIFY8DJD5O0FLB,US,4,80
Q1L96Z1RJW1T0QQ5,US,13,51
Q1NB2YG1ACE216B9,US,170,231
Q23B9JTQWZYQZTQN,US,7,87
Q24TE68NXE7WU4E6,US,32,102
Q2B3KN8WGM1UONDW,US,25,54
Q2GZYRPERDTJGAYD,US,28,48
Q2UTH3SD9K80AYEY,US,23,57
Q2VKOASMZ6UYM1EB,US,15,57
Q2ZQO2EI46BB3SR5,US,25,81
Q35XF6CRQBQQ8MQ3,US,46,75
Q370KSKVIONHYL4P,US,32,5
Q3D20UBI2W7N8HVR,US,8,57
Q3NPDJ2420CMNLPF,US,4,54
Q3PX6HBHUGNO24R8,US,23,46
Q41XCS0L0JWR025F,US,18,65
Q48LJ6674YQ0PAD4,US,12,52
Q4B24JJKGHE01GYH,US,63,90
Q4DFGBNH0GWICAUL,US,25,32
Q4DSPCE50499MSD5,US,11,60
Q4QAUMN1FRFWLFTI,US,14,51
Q4VX776AVAT8PQ8M,US,16,60
Q56WC0SGGVRJJ4KV,US,32,65
Q5CJ6ZZN7BCN4IC2,US,29,57
Q65HD8FGGJYQMAJG,US,26,29
Q6BTHLHVH1D73OHZ,US,27,54
Q6D3V6JFE87LU0OQ,US,18,69
Q6G67CHKDJNO67QH,US,69,61
Q6H6UMXZ680LX3T5,US,7,60
Q6MOB3UOIFYPEZ1Z,US,16,51
Q6QMLGTAHFMBPRC1,US,29,62
Q70ULPDXGNSLANDL,US,16,58
Q76L2ACDQ0D5KKY7,US,91,252
Q7795WXZ6GRLCCQ0,US,21,38
Q7E8F4HCAZ8X2Z8G,US,38,74
Q7MAMS9GM99TBBDO,US,69,218
Q7MEAM56WUVGQ71S,US,22,77
Q7P1VNH7Z97P4Z5U,US,18,50
Q7XGE1CZUJ7GUXJ6,US,40,78
Q85HD9TH4FH1A6G1,US,50,101
Q8AB50K7KP9XO61Y,US,41,35
Q8CEVOCWH2UTCJRQ,US,35,223
Q8CH71BYKFLNE12R,US,32,63
Q8KGA1DSHE8PBR6F,US,49,145
Q8WJTHDJ4VMN23DN,US,28,66
Q984GF43CNX09TUV,US,18,60
Q9H7UX93OF9A3AKS,US,21,3
Q9P6U4TD3QD5D7Z9,US,16,100
Q9VJ6N34DUYHX788,US,20,84
Q9W5NJ4VSJ3OO93K,US,40,148
QAATUOFJRRU94OYW,US,94,224
QADNZJS3YMZTR9EJ,US,7,59
QAF699RK2CMMTTHG,US,39,61
QAPAXDT4C3U75UCI,US,20,62
QAUTW7TCIE8A794K,US,19,55
QAW6KSRM1TMJEUMX,US,15,166
QB4GST8STTIXNF78,US,15,72
QB87H9YG22BMKDX2,US,25,26
QBEGD5R3O8C7XQVS,US,31,46
QBQ1TALII0QJYT4X,US,34,15
QCCGSKP3V06DMSJ9,US,21,48
QCCW339C1BYFSGGI,US,6,50
QCEX6KEY8ZB9LJ7X,US,23,67
QCFTZDZIURVHAANG,US,47,114
QCVLDO4KLO9FHBV1,US,42,49
QCWF3KUFEDL82VXM,US,25,66
QD1ZY7O94C2IYQ5T,US,27,18
QD4TAWV8K2ZBTNAK,US,29,122
QD5O3HJCVVKYP943,US,26,12
QD9O0CQQMNCKH8P5,US,70,76
QDJEURI8CPMB6SXD,US,24,43
QDKBU2DNGM566KDD,US,29,71
QDKNCJGXR1ZJHPQC,US,3,94
QDKQ4KOKMLXJW8UB,US,24,75
QDPC2VG6HYPG8L3D,US,70,447
QDQ0JIYKKGXCNDBG,US,37,76
QDRYWDMQ2XO8LGQU,US,20,71
QDUHC0RAM98CX0DA,US,24,112
QDX74IP0SG9L4206,US,22,45
QE0FLE91UB1NUP2C,US,284,198
QE4MP8JT59GTVD6U,US,16,93
QE81XXH9V1TLFLQ8,US,23,134
QEAB1BJVO1ZC8F18,US,23,27
QEDT6PNPMKDQMJ25,US,16,52
QEET1N3S4KENBWKP,US,60,246
QEGEK7DQ4USOSQ5D,US,27,79
QF009PAE0C0TFPLK,US,3,59
QF0K7LU61ER39TRM,US,40,72
QF5KWW2OBM9GRKI9,US,21,50
QF766OTAA4QFJG2F,US,21,45
QF86PH40E13AL9YE,US,39,56
QF8Y6MUPO2GYIVKJ,US,22,47
QFNB0JB9KSEX98XQ,US,18,56
QG8T49AVBYC0RMC0,US,24,47
QGFKDAZU20X0ZOZQ,US,10,65
QGFPUDOV7KMKURVJ,US,42,100
QGGGF47IRDYHIBYN,US,7,62
QGK1YMWKU5H1JLUI,US,13,52
QGLW9TT5RH4YOLIE,US,24,25
QGS4AZIRU5DFMEPO,US,9,67
QGUY7FQF4WAB77B2,US,42,67
QGY1164172WS4C9S,US,2,50
QH9JCJWEG1HV7HDO,US,27,26
QHA9556F9BY1BIA0,US,19,76
QHAM7Z9STIWBIC84,US,9,101
QHBT4200EZH7XAZI,US,20,77
QHEI2923NCO1Z0WT,US,15,67
QHFA5DOPGT8SQFOT,US,53,234
QHJADOQFWHUA5YZS,US,60,73
QHPGV65Z7W5ICJPZ,US,19,60
